product_id,product_name,category,subcategory,brand,base_price_2015,rating,is_prime_eligible,weight_kg,launch_year
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,18439.83,4.5,False,0.83,2019
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,18439.83,4.5,True,8.13,2017
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,18439.83,5.0,True,2.32,2018
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,19348.91,3.5,False,7.24,2016
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,19348.91,3.5,True,5.38,2015
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,19348.91,4.0,False,6.49,2019
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,19348.91,4.0,True,9.33,2018
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,19348.91,4.5,True,2.46,2015
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,19348.91,5.0,True,0.13,2015
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,20456.72,3.0,True,8.87,2017
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,20456.72,3.5,True,4.9,2017
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,20456.72,4.0,True,9.43,2015
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,20456.72,4.5,False,3.55,2015
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,20456.72,4.5,True,3.65,2015
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,20456.72,5.0,False,7.46,2019
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,20456.72,5.0,True,0.31,2016
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,178142.7,3.5,True,2.24,2019
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,178142.7,4.5,True,2.2,2017
PROD_000333,Oppo F3 Plus 64GB White,Electronics,Smartphones,Oppo,178142.7,5.0,True,2.29,2018
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,-21740.28,5.0,True,9.25,2017
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,11830.43,3.0,True,3.53,2016
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,11830.43,3.5,True,3.9,2019
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,11830.43,4.0,True,7.81,2016
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,11830.43,4.5,False,2.66,2018
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,11830.43,4.5,True,2.7,2015
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,11830.43,5.0,True,2.82,2015
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,13764.97,3.0,True,6.67,2017
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,13764.97,3.5,True,9.26,2016
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,13764.97,4.0,True,8.04,2018
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,13764.97,4.5,True,0.6,2019
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,13764.97,5.0,True,9.63,2018
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,15442.59,3.5,True,5.42,2017
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,15442.59,4.0,True,6.2,2019
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,15442.59,4.5,False,5.73,2019
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,15442.59,4.5,True,9.24,2016
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,15442.59,5.0,True,1.47,2016
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,16886.2,3.0,True,3.87,2016
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,16886.2,4.0,True,6.44,2017
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,16886.2,4.5,True,0.34,2017
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,16886.2,5.0,False,0.26,2016
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,16886.2,5.0,True,4.98,2016
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,20015.97,3.0,False,9.82,2018
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,20015.97,3.0,True,2.14,2015
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,20015.97,3.5,True,8.14,2018
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,20015.97,4.0,True,5.39,2019
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,20015.97,4.5,True,8.46,2016
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,20015.97,5.0,True,5.35,2018
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,20214.1,3.5,True,8.03,2019
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,20214.1,4.0,True,2.98,2018
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,20214.1,4.5,False,3.27,2018
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,20214.1,4.5,True,8.78,2016
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,20214.1,5.0,True,2.43,2015
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,20718.83,3.0,True,1.06,2018
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,20718.83,3.5,True,1.07,2019
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,20718.83,4.0,True,0.15,2018
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,20718.83,4.5,True,4.36,2019
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,20718.83,5.0,True,4.51,2015
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,21740.28,3.0,True,0.24,2015
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,21740.28,3.5,True,3.25,2018
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,21740.28,4.0,False,4.11,2019
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,21740.28,4.0,True,1.7,2015
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,21740.28,4.5,True,0.13,2015
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,21740.28,5.0,True,9.43,2019
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,22985.0,3.5,True,4.23,2018
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,22985.0,4.0,False,5.6,2015
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,22985.0,4.0,True,8.73,2015
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,22985.0,4.5,True,0.72,2018
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,22985.0,5.0,True,9.98,2018
PROD_000334,Oppo F3 Plus 16GB Blue,Electronics,Smartphones,Oppo,229850.0,4.0,True,2.21,2019
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,-42119.15,3.5,True,3.73,2018
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,-42119.15,5.0,False,4.12,2018
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,-25223.78,5.0,True,6.85,2016
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,21678.82,3.0,True,2.43,2017
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,21678.82,3.5,False,9.21,2015
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,21678.82,3.5,True,3.51,2018
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,21678.82,4.0,False,1.56,2019
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,21678.82,4.0,True,9.45,2017
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,21678.82,4.5,True,0.16,2019
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,21678.82,5.0,True,5.51,2019
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,25223.78,3.0,False,3.66,2018
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,25223.78,3.0,True,9.07,2017
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,25223.78,3.5,False,2.54,2015
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,25223.78,3.5,True,0.66,2019
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,25223.78,4.0,True,1.0,2015
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,25223.78,4.5,False,6.98,2016
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,25223.78,4.5,True,5.79,2015
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,25223.78,5.0,False,4.62,2015
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,25223.78,5.0,True,6.15,2017
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,28297.97,3.0,True,5.0,2017
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,28297.97,3.5,True,0.25,2015
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,28297.97,4.0,True,9.77,2016
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,28297.97,4.5,False,1.56,2017
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,28297.97,4.5,True,8.99,2015
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,28297.97,5.0,False,3.13,2017
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,28297.97,5.0,True,1.59,2016
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,30943.32,3.0,True,7.77,2019
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,30943.32,3.5,True,9.42,2019
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,30943.32,4.0,False,3.06,2019
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,30943.32,4.0,True,9.55,2016
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,30943.32,4.5,False,5.53,2019
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,30943.32,4.5,True,6.03,2016
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,30943.32,5.0,False,8.98,2019
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,30943.32,5.0,True,7.7,2018
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,36678.5,3.0,True,1.2,2016
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,36678.5,3.5,False,1.26,2016
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,36678.5,3.5,True,3.43,2016
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,36678.5,4.0,False,1.78,2019
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,36678.5,4.0,True,4.62,2017
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,36678.5,4.5,False,8.62,2019
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,36678.5,4.5,True,8.97,2017
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,36678.5,5.0,False,0.56,2019
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,36678.5,5.0,True,7.39,2018
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,37041.58,3.0,True,5.46,2017
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,37041.58,3.5,False,1.93,2015
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,37041.58,3.5,True,4.83,2016
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,37041.58,4.0,False,7.85,2017
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,37041.58,4.0,True,2.51,2015
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,37041.58,4.5,False,6.89,2017
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,37041.58,4.5,True,5.04,2018
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,37041.58,5.0,False,9.01,2018
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,37041.58,5.0,True,9.6,2018
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,37966.48,3.0,True,4.03,2018
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,37966.48,3.5,False,6.69,2016
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,37966.48,3.5,True,3.32,2019
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,37966.48,4.0,False,5.63,2016
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,37966.48,4.0,True,9.71,2018
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,37966.48,4.5,False,6.57,2017
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,37966.48,4.5,True,0.19,2017
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,37966.48,5.0,False,5.95,2016
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,37966.48,5.0,True,0.57,2017
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,39838.24,3.0,False,4.08,2015
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,39838.24,3.0,True,9.08,2015
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,39838.24,3.5,False,4.4,2017
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,39838.24,3.5,True,4.83,2015
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,39838.24,4.0,False,3.68,2018
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,39838.24,4.0,True,2.92,2015
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,39838.24,4.5,True,9.72,2015
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,39838.24,5.0,False,3.93,2017
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,39838.24,5.0,True,4.3,2018
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,42119.15,3.0,True,5.65,2016
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,42119.15,3.5,False,5.89,2016
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,42119.15,3.5,True,6.96,2015
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,42119.15,4.0,False,4.08,2016
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,42119.15,4.0,True,5.24,2019
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,42119.15,4.5,False,3.8,2018
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,42119.15,4.5,True,0.6,2015
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,42119.15,5.0,False,4.64,2017
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,42119.15,5.0,True,6.48,2019
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,366785.0,3.5,True,3.47,2018
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,366785.0,4.0,True,6.74,2015
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,370415.8000000001,5.0,True,0.69,2018
PROD_000335,Oppo F3 Plus 32GB Blue,Electronics,Smartphones,Oppo,4211915.0,4.0,True,8.19,2019
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,157446.34,4.5,True,4.33,2018
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,157446.34,5.0,False,8.99,2016
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,157446.34,5.0,True,7.86,2016
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,180139.07,4.0,True,7.11,2016
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,180139.07,4.5,True,4.52,2016
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,180139.07,5.0,True,8.59,2017
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,198668.49,4.0,True,5.29,2019
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,198668.49,4.5,False,7.22,2017
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,198668.49,4.5,True,5.9,2015
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,198668.49,5.0,True,8.88,2017
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,213494.89,3.5,True,4.46,2015
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,213494.89,4.0,False,6.82,2016
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,213494.89,4.0,True,5.24,2018
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,213494.89,4.5,True,6.12,2015
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,213494.89,5.0,True,6.35,2019
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,239745.86,3.0,False,3.67,2017
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,239745.86,4.0,False,3.95,2019
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,239745.86,4.0,True,9.48,2018
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,239745.86,4.5,True,1.36,2019
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,239745.86,5.0,False,6.67,2017
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,239745.86,5.0,True,7.52,2016
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,243568.97,3.5,True,7.15,2019
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,243568.97,4.0,True,8.23,2016
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,243568.97,4.5,False,8.86,2015
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,243568.97,4.5,True,6.81,2017
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,243568.97,5.0,False,7.9,2015
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,243568.97,5.0,True,8.11,2015
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,270043.58,3.5,True,7.43,2016
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,270043.58,4.0,True,9.19,2018
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,270043.58,4.5,False,1.44,2018
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,270043.58,4.5,True,9.37,2019
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,270043.58,5.0,True,7.61,2017
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,280406.46,3.0,True,7.83,2019
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,280406.46,4.0,True,9.47,2019
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,280406.46,4.5,True,1.3,2019
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,280406.46,5.0,True,9.01,2018
PROD_000336,Apple iPhone XR 64GB Black,Electronics,Smartphones,Apple,21349489.0,5.0,True,8.34,2017
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,151686.74,3.5,False,3.93,2017
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,151686.74,4.5,False,3.21,2019
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,151686.74,5.0,False,4.28,2015
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,173549.35,3.0,False,4.38,2015
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,173549.35,3.5,False,2.56,2016
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,173549.35,4.5,False,2.51,2019
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,173549.35,5.0,False,0.73,2015
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,191400.94,4.5,False,0.73,2015
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,191400.94,5.0,False,7.07,2015
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,205684.97,3.5,False,1.79,2018
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,205684.97,4.0,False,6.09,2018
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,205684.97,4.5,False,0.16,2015
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,205684.97,5.0,False,4.73,2018
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,230975.64,3.0,False,2.4,2016
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,230975.64,3.5,False,2.28,2015
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,230975.64,4.0,False,1.16,2015
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,230975.64,4.5,False,6.79,2018
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,230975.64,5.0,False,6.04,2016
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,234658.9,4.0,False,0.61,2018
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,234658.9,4.5,False,5.7,2015
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,234658.9,5.0,False,1.04,2016
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,260165.03,3.0,False,9.15,2019
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,260165.03,3.5,False,6.8,2015
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,260165.03,4.0,False,1.98,2018
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,260165.03,4.5,False,1.28,2018
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,260165.03,5.0,False,1.03,2019
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,270148.83,3.0,False,9.37,2019
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,270148.83,3.5,False,4.85,2019
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,270148.83,4.0,False,3.01,2016
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,270148.83,4.5,False,7.56,2016
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,270148.83,5.0,False,6.51,2017
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,23465890.0,5.0,False,7.42,2016
PROD_000337,Apple iPhone XR 128GB Black,Electronics,Smartphones,Apple,230975.64,3.5,False,5.14,2017
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,138040.51,4.0,True,6.45,2017
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,138040.51,4.5,True,1.99,2015
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,138040.51,5.0,True,9.05,2018
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,157936.28,3.5,True,7.17,2015
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,157936.28,4.0,True,9.7,2019
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,157936.28,4.5,True,4.77,2019
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,157936.28,5.0,False,6.03,2016
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,157936.28,5.0,True,0.48,2019
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,174181.88,4.0,True,9.6,2018
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,174181.88,4.5,True,0.22,2016
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,174181.88,5.0,True,3.84,2017
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,187180.88,3.0,True,8.5,2019
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,187180.88,4.0,False,1.56,2017
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,187180.88,4.0,True,4.58,2015
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,187180.88,4.5,True,2.14,2017
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,187180.88,5.0,True,7.14,2016
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,210196.32,4.0,True,5.49,2015
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,210196.32,4.5,True,7.53,2016
PROD_000338,Apple iPhone XR 64GB White,Electronics,Smartphones,Apple,210196.32,5.0,False,2.7,2018
